update,train_mse,val_mse,lr,grad_norm,param_count,elapsed_s,nan_inf
24000,0.0541350394487381,0.05558108910918236,0.0001,0.3476375639438629,727695,599.0812849998474,False
24100,0.060659002512693405,0.05781823396682739,0.0001,0.2871726453304291,727695,600.0762321949005,False
24200,0.061815932393074036,0.060645692050457,0.0001,0.26988255977630615,727695,601.0741624832153,False
24300,0.061858098953962326,0.05868668109178543,0.0001,0.2828061282634735,727695,602.0758557319641,False
24400,0.055282752960920334,0.05063346400856972,0.0001,0.28502461314201355,727695,603.0763313770294,False
24500,0.05241837725043297,0.062433358281850815,0.0001,0.38307687640190125,727695,604.0793254375458,False
24600,0.05593014135956764,0.061786308884620667,0.0001,0.2966960370540619,727695,605.0756568908691,False
24700,0.05029790848493576,0.06369226425886154,0.0001,0.31363171339035034,727695,606.0701696872711,False
24800,0.053405847400426865,0.04846051335334778,0.0001,0.2483765184879303,727695,607.0632019042969,False
24900,0.04948882386088371,0.05609298497438431,0.0001,0.2580595016479492,727695,608.0130498409271,False
25000,0.05595451965928078,0.058183204382658005,0.0001,0.2663641571998596,727695,741.9396629333496,False
25100,0.05857746675610542,0.05443544313311577,0.0001,0.29509034752845764,727695,742.8502719402313,False
25200,0.053439851850271225,0.05744320526719093,0.0001,0.25320833921432495,727695,743.7564840316772,False
25300,0.05368843674659729,0.061397287994623184,0.0001,0.30667421221733093,727695,744.6766047477722,False
25400,0.05342733487486839,0.06542140990495682,0.0001,0.30116838216781616,727695,745.5865693092346,False
25500,0.055017828941345215,0.058957479894161224,0.0001,0.31318655610084534,727695,746.5053975582123,False
25600,0.05560865253210068,0.05287221446633339,0.0001,0.36612433195114136,727695,747.4283258914948,False
25700,0.056902747601270676,0.06176317483186722,0.0001,0.26972696185112,727695,748.3451471328735,False
25800,0.05059769004583359,0.05980416759848595,0.0001,0.2981485426425934,727695,749.2622935771942,False
25900,0.05774586275219917,0.05738706514239311,0.0001,0.28521662950515747,727695,750.1777787208557,False
26000,0.05353521555662155,0.0579412579536438,0.0001,0.30522429943084717,727695,751.0995945930481,False
26100,0.05648097023367882,0.05076725780963898,0.0001,0.4222254753112793,727695,752.0173764228821,False
26200,0.05509474501013756,0.06078263372182846,0.0001,0.31180912256240845,727695,752.9348230361938,False
26300,0.05572228506207466,0.052965156733989716,0.0001,0.5219520330429077,727695,753.8542590141296,False
26400,0.05716676637530327,0.05654061958193779,0.0001,0.3002810478210449,727695,754.7785141468048,False
26500,0.05215759202837944,0.05820092186331749,0.0001,0.25180813670158386,727695,755.7008962631226,False
26600,0.05253800377249718,0.05961615964770317,0.0001,0.24138616025447845,727695,756.6148571968079,False
